ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
10018,0.16,0.00,0.33,0.67,0.38,0.20,0.20,0.20,0.20,0.20,0.20,0.27,0.15,0.13,0.22,0.14,0.31,0.00,0.00,0.00,0.00,0.01,0.00
28533,0.11,1.00,0.33,0.33,0.17,0.30,0.40,0.40,0.40,0.20,0.20,0.17,0.09,0.10,0.18,0.11,0.28,0.00,0.00,0.00,0.01,0.01,0.00
16013,0.19,1.00,0.50,0.67,0.09,0.10,0.10,0.20,0.20,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
1918,0.21,1.00,0.33,0.67,0.24,0.20,0.20,0.20,0.20,0.20,0.20,0.18,0.10,0.10,0.18,0.10,0.28,0.00,0.00,0.00,0.00,0.00,0.00
11485,0.14,1.00,0.33,0.33,0.22,0.40,0.20,0.20,0.20,0.20,0.20,0.17,0.10,0.11,0.18,0.10,0.27,0.00,0.00,0.00,0.00,0.01,0.00
4326,0.14,0.00,0.17,0.33,0.34,0.10,0.10,0.10,0.10,0.20,0.20,0.15,0.07,0.09,0.17,0.08,0.26,0.00,0.00,0.02,0.00,0.00,0.00
14764,0.11,1.00,0.33,0.67,0.07,0.20,0.20,0.20,0.20,0.20,0.20,0.19,0.12,0.11,0.20,0.12,0.30,0.00,0.00,0.00,0.00,0.00,0.00
7501,0.05,1.00,0.17,0.67,0.19,0.30,0.40,0.10,0.10,0.10,0.10,0.17,0.07,0.10,0.16,0.08,0.26,0.00,0.01,0.00,0.00,0.00,0.11
22475,0.25,1.00,0.33,0.33,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
7817,0.04,0.00,0.33,0.67,0.10,0.30,0.40,0.40,0.40,0.40,0.40,0.16,0.08,0.10,0.18,0.10,0.28,0.00,0.00,0.00,0.00,0.00,0.00
22096,0.25,1.00,0.33,0.67,0.14,0.20,0.20,0.20,0.20,0.20,0.20,0.28,0.21,0.17,0.31,0.22,0.37,0.01,0.00,0.01,0.01,0.01,0.01
2960,0.04,1.00,0.17,0.33,0.24,0.20,0.20,0.20,0.20,0.20,0.10,0.19,0.11,0.11,0.20,0.09,0.26,0.00,0.00,0.00,0.00,0.00,0.00
17417,0.14,1.00,0.50,0.33,0.21,0.20,0.20,0.40,0.20,0.20,0.20,0.28,0.21,0.17,0.30,0.23,0.37,0.01,0.00,0.01,0.01,0.02,0.01
4480,0.09,1.00,0.17,0.33,0.33,0.30,0.00,0.00,0.10,0.40,0.40,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
18631,0.10,1.00,0.33,0.67,0.09,0.10,0.10,0.10,0.10,0.10,0.20,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.01,0.00,0.01
19686,0.02,1.00,0.33,0.33,0.31,0.40,0.40,0.20,0.20,0.20,0.20,0.17,0.10,0.10,0.19,0.11,0.28,0.00,0.00,0.00,0.00,0.00,0.00
19769,0.09,1.00,0.50,0.33,0.45,0.20,0.20,0.20,0.20,0.20,0.20,0.27,0.13,0.12,0.23,0.15,0.31,0.00,0.00,0.00,0.00,0.01,0.00
4760,0.33,1.00,0.33,0.33,0.28,0.30,0.10,0.10,0.10,0.20,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
2688,0.28,1.00,0.17,0.67,0.16,0.20,0.20,0.20,0.20,0.20,0.20,0.40,0.34,0.21,0.38,0.31,0.44,0.01,0.01,0.01,0.02,0.02,0.01
16892,0.08,0.00,0.33,0.67,0.29,0.20,0.20,0.20,0.20,0.20,0.20,0.16,0.08,0.10,0.18,0.10,0.28,0.00,0.00,0.00,0.00,0.00,0.00
8336,0.26,1.00,0.33,0.67,0.31,0.20,0.20,0.20,0.20,0.20,0.20,0.25,0.18,0.15,0.27,0.20,0.36,0.00,0.00,0.00,0.01,0.01,0.01
13412,0.09,1.00,0.33,0.33,0.12,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
6752,0.02,1.00,0.50,0.33,0.50,0.40,0.40,0.40,0.40,0.40,0.40,0.17,0.09,0.10,0.19,0.11,0.28,0.00,0.00,0.00,0.00,0.00,0.01
27965,0.35,1.00,0.33,0.33,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
15222,0.13,1.00,0.33,0.67,0.21,0.20,0.20,0.20,0.20,0.20,0.20,0.19,0.12,0.12,0.22,0.14,0.31,0.00,0.00,0.01,0.00,0.01,0.01
18981,0.21,1.00,0.33,0.67,0.19,0.20,0.20,0.20,0.20,0.20,0.20,0.28,0.11,0.10,0.20,0.14,0.31,0.00,0.00,0.02,0.03,0.05,0.00
25535,0.35,1.00,0.17,0.67,0.24,0.10,0.10,0.10,0.10,0.20,0.20,0.15,0.08,0.10,0.18,0.12,0.28,0.02,0.01,0.02,0.04,0.02,0.00
18930,0.20,1.00,0.17,0.67,0.17,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
24934,0.07,0.00,0.17,0.33,0.40,0.10,0.10,0.10,0.10,0.20,0.10,0.15,0.07,0.09,0.17,0.08,0.26,0.00,0.00,0.01,0.00,0.00,0.00
19747,0.17,1.00,0.17,0.33,0.33,0.10,0.10,0.10,0.10,0.10,0.10,0.16,0.07,0.09,0.16,0.08,0.26,0.01,0.00,0.00,0.00,0.00,0.00
2135,0.24,0.00,0.33,0.67,0.10,0.20,0.20,0.20,0.20,0.20,0.20,0.18,0.09,0.10,0.18,0.10,0.27,0.00,0.00,0.00,0.00,0.00,0.02
16483,0.07,1.00,0.50,0.67,0.55,0.20,0.20,0.10,0.10,0.20,0.20,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
16934,0.34,0.00,0.17,0.33,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
16455,0.09,1.00,0.33,0.33,0.53,0.40,0.40,0.40,0.40,0.20,0.20,0.23,0.16,0.14,0.25,0.17,0.33,0.01,0.00,0.00,0.01,0.01,0.03
23388,0.49,1.00,0.17,0.67,0.22,0.20,0.20,0.20,0.20,0.20,0.20,0.22,0.14,0.13,0.23,0.15,0.31,0.00,0.00,0.00,0.00,0.01,0.01
6978,0.16,0.00,0.17,0.67,0.16,0.10,0.40,0.40,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
12274,0.03,1.00,0.33,0.67,0.03,0.40,0.40,0.40,0.20,0.20,0.20,0.18,0.10,0.10,0.19,0.12,0.29,0.00,0.00,0.00,0.00,0.00,0.01
1569,0.02,1.00,0.33,0.67,0.03,0.10,0.20,0.20,0.20,0.20,0.10,0.15,0.07,0.09,0.18,0.09,0.26,0.00,0.00,0.02,0.00,0.01,0.00
10483,0.10,0.00,0.50,0.33,0.38,0.10,0.10,0.10,0.20,0.20,0.20,0.15,0.07,0.12,0.19,0.11,0.28,0.01,0.04,0.00,0.00,0.00,0.00
22422,0.07,1.00,0.17,0.33,0.21,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.13,0.12,0.23,0.15,0.32,0.00,0.00,0.00,0.00,0.01,0.01
28044,0.18,1.00,0.17,0.67,0.12,0.20,0.20,0.20,0.20,0.20,0.20,0.27,0.20,0.17,0.30,0.23,0.38,0.01,0.00,0.01,0.01,0.01,0.01
4822,0.27,1.00,0.33,0.33,0.48,0.20,0.20,0.00,0.10,0.20,0.10,0.16,0.07,0.09,0.16,0.09,0.31,0.00,0.00,0.01,0.00,0.15,0.00
15644,0.19,1.00,0.33,0.33,0.31,0.30,0.10,0.20,0.20,0.10,0.10,0.15,0.09,0.12,0.16,0.10,0.27,0.02,0.03,0.00,0.03,0.01,0.00
8472,0.04,1.00,0.17,0.33,0.07,0.20,0.20,0.20,0.20,0.20,0.20,0.17,0.10,0.10,0.19,0.11,0.28,0.00,0.00,0.00,0.00,0.00,0.00
5473,0.21,0.00,0.17,0.67,0.28,0.20,0.20,0.20,0.20,0.20,0.20,0.18,0.10,0.10,0.19,0.13,0.30,0.00,0.00,0.00,0.05,0.01,0.00
24860,0.19,0.00,0.17,0.67,0.29,0.10,0.10,0.10,0.10,0.10,0.40,0.15,0.07,0.09,0.16,0.09,0.26,0.00,0.01,0.00,0.01,0.00,0.00
6977,0.39,0.00,0.33,0.33,0.40,0.10,0.10,0.20,0.20,0.20,0.10,0.15,0.12,0.10,0.17,0.09,0.26,0.07,0.00,0.01,0.00,0.01,0.00
9630,0.09,1.00,0.17,0.33,0.19,0.40,0.20,0.20,0.20,0.20,0.40,0.23,0.16,0.14,0.25,0.18,0.34,0.01,0.00,0.00,0.01,0.00,0.01
19643,0.45,1.00,0.17,0.67,0.14,0.20,0.20,0.20,0.20,0.20,0.20,0.22,0.23,0.17,0.31,0.24,0.39,0.10,0.00,0.01,0.01,0.02,0.02
4227,0.15,0.00,0.33,0.67,0.09,0.10,0.10,0.10,0.20,0.10,0.20,0.15,0.07,0.09,0.16,0.09,0.27,0.00,0.00,0.00,0.01,0.00,0.01
16530,0.04,0.00,0.33,0.67,0.10,0.20,0.20,0.20,0.20,0.20,0.20,0.18,0.10,0.11,0.19,0.11,0.28,0.00,0.00,0.01,0.01,0.00,0.01
13433,0.00,0.00,0.17,0.67,0.07,0.20,0.20,0.20,0.20,0.20,0.20,0.15,0.07,0.09,0.17,0.09,0.27,0.00,0.00,0.00,0.00,0.00,0.00
4968,0.04,1.00,0.17,0.67,0.07,0.10,0.20,0.20,0.20,0.20,0.20,0.15,0.08,0.09,0.17,0.10,0.27,0.00,0.00,0.00,0.00,0.00,0.01
22797,0.14,1.00,0.33,0.33,0.29,0.10,0.10,0.20,0.20,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.08,0.00,0.00
11383,0.10,0.00,0.33,0.67,0.05,0.20,0.20,0.20,0.20,0.20,0.20,0.23,0.15,0.14,0.20,0.12,0.29,0.00,0.00,0.00,0.00,0.00,0.01
25328,0.19,1.00,0.50,0.67,0.14,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
662,0.13,1.00,0.17,0.67,0.28,0.10,0.10,0.10,0.00,0.00,0.10,0.15,0.10,0.09,0.16,0.08,0.26,0.05,0.00,0.00,0.00,0.00,0.00
11795,0.38,1.00,0.17,0.33,0.31,0.10,0.10,0.10,0.20,0.20,0.10,0.17,0.12,0.12,0.22,0.14,0.28,0.06,0.04,0.00,0.00,0.05,0.00
25719,0.35,1.00,0.17,0.33,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.01,0.00
27716,0.07,1.00,0.50,0.33,0.09,0.20,0.20,0.20,0.20,0.20,0.20,0.21,0.13,0.13,0.22,0.15,0.31,0.00,0.00,0.00,0.00,0.01,0.01
22393,0.07,1.00,0.33,0.33,0.21,0.20,0.20,0.20,0.20,0.20,0.20,0.21,0.13,0.12,0.21,0.13,0.30,0.00,0.00,0.00,0.00,0.00,0.00
28922,0.15,1.00,0.33,0.33,0.33,0.30,0.10,0.10,0.00,0.00,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
2474,0.29,1.00,0.33,0.67,0.16,0.10,0.10,0.10,0.10,0.40,0.10,0.15,0.07,0.09,0.16,0.08,0.27,0.00,0.00,0.00,0.00,0.02,0.01
12735,0.29,1.00,0.17,0.67,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
21010,0.04,0.00,0.33,0.33,0.36,0.20,0.20,0.20,0.10,0.20,0.20,0.15,0.07,0.09,0.18,0.10,0.28,0.00,0.00,0.02,0.00,0.00,0.00
26227,0.61,1.00,0.17,0.67,0.29,0.20,0.20,0.20,0.20,0.20,0.20,0.69,0.66,0.43,0.65,0.53,0.61,0.03,0.01,0.02,0.02,0.04,0.03
14097,0.04,0.00,0.33,0.33,0.50,0.30,0.30,0.00,0.00,0.00,0.00,0.18,0.07,0.09,0.16,0.08,0.26,0.01,0.00,0.00,0.00,0.00,0.00
11813,0.11,0.00,0.33,0.67,0.22,0.30,0.40,0.40,0.50,0.40,0.20,0.19,0.11,0.11,0.21,0.13,0.30,0.00,0.00,0.00,0.00,0.00,0.00
6513,0.13,1.00,0.17,0.33,0.34,0.10,0.40,0.10,0.10,0.20,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
19437,0.19,1.00,0.17,0.67,0.16,0.20,0.20,0.20,0.20,0.20,0.20,0.28,0.19,0.16,0.28,0.20,0.33,0.01,0.01,0.00,0.00,0.06,0.13
5299,0.35,1.00,0.17,0.67,0.26,0.30,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.17,0.08,0.26,0.00,0.00,0.01,0.00,0.00,0.00
7874,0.13,1.00,0.33,0.67,0.36,0.20,0.20,0.20,0.20,0.20,0.20,0.17,0.09,0.10,0.19,0.11,0.28,0.00,0.00,0.00,0.00,0.00,0.00
4535,0.22,0.00,0.33,0.67,0.28,0.30,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
1260,0.14,0.00,0.17,0.67,0.28,0.20,0.20,0.20,0.20,0.20,0.20,0.19,0.11,0.11,0.21,0.13,0.30,0.00,0.00,0.00,0.00,0.00,0.00
27911,0.17,1.00,0.33,0.33,0.09,0.10,0.20,0.20,0.40,0.10,0.10,0.17,0.07,0.09,0.16,0.08,0.27,0.01,0.01,0.00,0.00,0.02,0.03
25268,0.11,1.00,0.33,0.33,0.07,0.20,0.20,0.20,0.20,0.20,0.20,0.19,0.11,0.10,0.19,0.10,0.26,0.00,0.00,0.00,0.01,0.00,0.00
25522,0.19,1.00,0.17,0.67,0.21,0.20,0.20,0.20,0.20,0.20,0.20,0.28,0.21,0.16,0.30,0.22,0.37,0.01,0.00,0.01,0.01,0.01,0.01
70,0.07,0.00,0.17,0.67,0.17,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
21694,0.14,1.00,0.50,0.67,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
584,0.04,0.00,0.33,0.67,0.36,0.20,0.20,0.20,0.20,0.20,0.20,0.19,0.11,0.11,0.21,0.13,0.26,0.00,0.00,0.00,0.00,0.00,0.00
7974,0.06,0.00,0.33,0.67,0.07,0.20,0.20,0.20,0.20,0.20,0.20,0.17,0.09,0.10,0.18,0.11,0.28,0.00,0.00,0.00,0.00,0.00,0.00
10173,0.35,0.00,0.17,0.33,0.62,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.01,0.00
18376,0.09,1.00,0.33,0.67,0.03,0.20,0.20,0.20,0.20,0.20,0.20,0.18,0.11,0.11,0.20,0.14,0.30,0.00,0.00,0.00,0.02,0.00,0.00
13623,0.00,1.00,0.33,0.67,0.03,0.10,0.70,0.60,0.50,0.40,0.40,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
24183,0.19,0.00,0.33,0.67,0.12,0.20,0.20,0.20,0.20,0.20,0.20,0.29,0.15,0.13,0.23,0.16,0.32,0.00,0.00,0.01,0.00,0.01,0.01
3285,0.27,0.00,0.17,0.33,0.24,0.20,0.20,0.20,0.20,0.40,0.20,0.28,0.30,0.20,0.33,0.23,0.37,0.12,0.05,0.06,0.00,0.12,0.10
1395,0.32,1.00,0.17,0.67,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.11,0.26,0.00,0.00,0.00,0.05,0.01,0.00
26525,0.02,1.00,0.33,0.33,0.52,0.20,0.20,0.10,0.10,0.10,0.10,0.16,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
4585,0.14,1.00,0.17,0.33,0.17,0.30,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
17089,0.07,1.00,0.33,0.67,0.07,0.30,0.40,0.20,0.20,0.20,0.20,0.22,0.14,0.13,0.22,0.13,0.30,0.00,0.00,0.01,0.00,0.01,0.00
21006,0.01,0.00,0.83,0.33,0.12,0.20,0.20,0.20,0.00,0.00,0.00,0.15,0.08,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
9581,0.04,0.00,0.33,0.67,0.00,0.20,0.20,0.20,0.20,0.20,0.20,0.17,0.09,0.09,0.17,0.09,0.26,0.00,0.00,0.00,0.00,0.00,0.00
3496,0.04,1.00,0.17,0.67,0.03,0.20,0.20,0.20,0.20,0.20,0.20,0.19,0.09,0.10,0.18,0.10,0.27,0.00,0.00,0.00,0.00,0.00,0.00
20944,0.53,0.00,0.17,0.67,0.16,0.20,0.20,0.20,0.20,0.20,0.20,0.33,0.27,0.30,0.38,0.31,0.44,0.01,0.01,0.01,0.02,0.02,0.02
6757,0.02,0.00,0.33,0.67,0.05,0.20,0.20,0.20,0.10,0.10,0.40,0.17,0.09,0.09,0.16,0.11,0.28,0.00,0.00,0.00,0.04,0.00,0.00
7470,0.16,1.00,0.33,0.67,0.12,0.20,0.20,0.20,0.20,0.20,0.20,0.30,0.23,0.19,0.33,0.26,0.40,0.01,0.00,0.01,0.01,0.02,0.02
12011,0.16,1.00,0.33,0.33,0.21,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
22645,0.44,1.00,0.33,0.33,0.22,0.20,0.20,0.20,0.20,0.20,0.20,0.48,0.43,0.13,0.24,0.18,0.34,0.02,0.00,0.02,0.02,0.02,0.05
15493,0.15,0.00,0.33,0.33,0.24,0.20,0.20,0.20,0.00,0.00,0.00,0.29,0.22,0.09,0.16,0.08,0.26,0.01,0.00,0.00,0.00,0.00,0.00
22855,0.08,1.00,0.17,0.67,0.17,0.20,0.20,0.40,0.40,0.40,0.40,0.21,0.15,0.13,0.24,0.16,0.33,0.01,0.00,0.00,0.00,0.02,0.01
8486,0.19,1.00,0.33,0.67,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.07,0.09,0.47,0.09,0.26,0.00,0.00,0.18,0.01,0.01,0.00
21869,0.06,1.00,0.50,0.67,0.09,0.20,0.20,0.20,0.20,0.20,0.20,0.21,0.09,0.09,0.17,0.09,0.27,0.00,0.00,0.00,0.00,0.00,0.00
12817,0.24,0.00,0.33,0.33,0.40,0.10,0.20,0.10,0.20,0.20,0.00,0.15,0.08,0.09,0.16,0.08,0.26,0.01,0.01,0.00,0.00,0.00,0.00
7740,0.19,0.00,0.17,0.33,0.47,0.10,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.01,0.01,0.01,0.00
1042,0.10,1.00,0.33,0.33,0.36,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.12,0.11,0.21,0.13,0.30,0.00,0.00,0.00,0.00,0.00,0.00
4573,0.46,0.00,0.17,0.67,0.21,0.20,0.20,0.20,0.20,0.20,0.20,0.21,0.13,0.12,0.23,0.15,0.32,0.01,0.00,0.01,0.01,0.01,0.01
1966,0.08,0.00,0.33,0.33,0.14,0.30,0.30,0.30,0.20,0.20,0.20,0.18,0.11,0.13,0.16,0.13,0.30,0.00,0.00,0.00,0.08,0.00,0.00
1161,0.22,1.00,0.33,0.33,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.01,0.01
16040,0.04,1.00,0.33,0.33,0.22,0.20,0.20,0.20,0.20,0.20,0.20,0.19,0.11,0.11,0.21,0.11,0.28,0.00,0.00,0.00,0.00,0.00,0.00
5255,0.17,1.00,0.33,0.33,0.33,0.20,0.20,0.20,0.00,0.00,0.00,0.16,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
13452,0.04,0.00,0.50,0.67,0.19,0.40,0.20,0.20,0.20,0.20,0.20,0.18,0.11,0.11,0.20,0.12,0.29,0.00,0.00,0.00,0.00,0.00,0.00
2344,0.39,0.00,0.33,0.33,0.22,0.20,0.20,0.20,0.20,0.20,0.20,0.48,0.44,0.31,0.36,0.28,0.33,0.03,0.01,0.01,0.01,0.01,0.01
19980,0.29,1.00,0.17,0.67,0.17,0.20,0.20,0.20,0.20,0.20,0.20,0.26,0.19,0.16,0.27,0.09,0.38,0.01,0.00,0.01,0.00,0.35,0.01
20169,0.19,1.00,0.33,0.33,0.21,0.20,0.20,0.20,0.20,0.20,0.20,0.22,0.15,0.12,0.29,0.23,0.38,0.01,0.00,0.09,0.04,0.02,0.01
1605,0.09,1.00,0.33,0.67,0.09,0.20,0.20,0.00,0.00,0.00,0.10,0.16,0.07,0.09,0.16,0.08,0.27,0.00,0.00,0.00,0.00,0.04,0.00
10449,0.29,1.00,0.50,0.33,0.34,0.30,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.01,0.00
9572,0.19,1.00,0.17,0.33,0.21,0.00,0.00,0.10,0.20,0.20,0.10,0.15,0.07,0.09,0.17,0.10,0.26,0.00,0.00,0.00,0.03,0.01,0.00
21993,0.14,1.00,0.17,0.67,0.09,0.20,0.20,0.20,0.20,0.20,0.20,0.17,0.09,0.09,0.17,0.10,0.28,0.02,0.00,0.01,0.01,0.03,0.00
25852,0.36,1.00,0.33,0.33,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.17,0.08,0.26,0.00,0.00,0.01,0.00,0.01,0.01
12291,0.15,1.00,0.17,0.33,0.31,0.30,0.10,0.10,0.10,0.20,0.20,0.15,0.07,0.09,0.18,0.10,0.26,0.00,0.00,0.02,0.00,0.00,0.00
16851,0.01,0.00,0.33,0.33,0.41,0.20,0.20,0.20,0.20,0.20,0.20,0.16,0.09,0.10,0.18,0.09,0.27,0.00,0.00,0.00,0.00,0.00,0.01
26240,0.24,1.00,0.33,0.67,0.21,0.20,0.20,0.20,0.20,0.20,0.20,0.28,0.21,0.17,0.31,0.24,0.39,0.01,0.00,0.01,0.01,0.02,0.01
11715,0.05,0.00,0.17,0.67,0.12,0.20,0.20,0.20,0.20,0.40,0.20,0.16,0.09,0.10,0.18,0.10,0.28,0.00,0.00,0.00,0.00,0.00,0.00
28825,0.27,1.00,0.33,0.33,0.34,0.30,0.10,0.10,0.10,0.10,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
15124,0.48,0.00,0.33,0.33,0.50,0.20,0.20,0.20,0.20,0.20,0.20,0.33,0.26,0.20,0.36,0.30,0.43,0.01,0.01,0.01,0.02,0.02,0.02
2075,0.17,1.00,0.17,0.67,0.10,0.10,0.40,0.10,0.10,0.10,0.40,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
4193,0.00,1.00,0.17,0.67,0.02,0.30,0.50,0.40,0.40,0.40,0.40,0.15,0.07,0.09,0.17,0.09,0.27,0.00,0.00,0.00,0.00,0.00,0.00
21610,0.13,1.00,0.50,0.67,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.01,0.00,0.00
8880,0.66,1.00,0.33,0.67,0.21,0.20,0.20,0.20,0.20,0.20,0.20,0.59,0.44,0.28,0.47,0.41,0.51,0.02,0.01,0.01,0.02,0.03,0.02
9971,0.04,0.00,0.50,0.67,0.29,0.20,0.20,0.20,0.20,0.20,0.20,0.19,0.10,0.11,0.20,0.12,0.28,0.00,0.00,0.01,0.00,0.01,0.00
2896,0.20,1.00,0.33,0.67,0.28,0.30,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
2783,0.27,1.00,0.17,0.33,0.45,0.10,0.40,0.40,0.10,0.20,0.20,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
9889,0.04,1.00,0.50,0.33,0.41,0.30,0.00,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
3769,0.28,1.00,0.00,0.67,0.29,0.30,0.10,0.10,0.10,0.10,0.10,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
20547,0.04,0.00,0.17,0.67,0.10,0.10,0.20,0.20,0.20,0.10,0.10,0.18,0.07,0.10,0.19,0.09,0.26,0.00,0.00,0.00,0.00,0.00,0.04
12842,0.07,1.00,0.50,0.67,0.45,0.00,0.00,0.00,0.00,0.00,0.10,0.32,0.25,0.20,0.16,0.08,0.30,0.01,0.00,0.00,0.00,0.11,0.00
29859,0.18,0.00,0.33,0.33,0.36,0.20,0.20,0.20,0.20,0.20,0.20,0.15,0.07,0.09,0.16,0.09,0.27,0.00,0.00,0.00,0.00,0.00,0.00
22687,0.35,1.00,0.33,0.67,0.29,0.10,0.10,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
9931,0.21,1.00,0.17,0.67,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.09,0.10,0.17,0.10,0.27,0.03,0.02,0.01,0.03,0.02,0.02
26520,0.05,1.00,0.33,0.67,0.62,0.20,0.20,0.40,0.20,0.20,0.20,0.19,0.11,0.11,0.21,0.13,0.30,0.00,0.00,0.00,0.00,0.00,0.01
13621,0.09,0.00,0.50,0.67,0.28,0.20,0.20,0.20,0.20,0.20,0.20,0.16,0.08,0.10,0.17,0.09,0.27,0.00,0.00,0.00,0.00,0.01,0.01
16412,0.22,1.00,0.33,0.33,0.36,0.10,0.10,0.00,0.00,0.00,0.00,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
24511,0.04,0.00,0.33,0.33,0.43,0.10,0.20,0.20,0.20,0.10,0.20,0.15,0.07,0.09,0.16,0.08,0.26,0.00,0.00,0.00,0.00,0.00,0.00
4020,0.04,0.00,0.33,0.67,0.03,0.20,0.20,0.20,0.20,0.20,0.20,0.19,0.11,0.11,0.17,0.09,0.27,0.00,0.00,0.00,0.00,0.00,0.00
27364,0.04,0.00,0.33,0.67,0.12,0.20,0.20,0.20,0.40,0.20,0.20,0.17,0.09,0.10,0.19,0.11,0.28,0.00,0.00,0.00,0.00,0.00,0.00
